scenario,model_selection,ground_truth_selection,A_attr1,A_attr2,A_attr3,A_attr4,A_attr5,B_attr1,B_attr2,B_attr3,B_attr4,B_attr5
console,A,B,1695.0,38.0,14.0,58.0,30.0,1388.0,9.0,5.0,92.0,35.0
console,A,B,915.0,8.0,6.0,86.0,21.0,1530.0,37.0,7.0,27.0,16.0
console,A,B,709.0,16.0,9.0,75.0,24.0,714.0,46.0,4.0,84.0,22.0
console,A,B,1573.0,5.0,4.0,96.0,23.0,1119.0,7.0,14.0,48.0,34.0
console,A,B,435.0,21.0,13.0,93.0,33.0,357.0,40.0,13.0,90.0,29.0
console,A,A,565.0,28.0,6.0,22.0,26.0,1356.0,44.0,5.0,87.0,24.0
console,A,B,1549.0,18.0,9.0,78.0,20.0,315.0,19.0,12.0,26.0,36.0
console,A,B,1153.0,29.0,5.0,81.0,26.0,955.0,40.0,5.0,39.0,33.0
console,A,A,559.0,48.0,13.0,99.0,31.0,1323.0,14.0,13.0,82.0,35.0
console,A,B,1551.0,8.0,13.0,78.0,25.0,338.0,15.0,5.0,22.0,23.0
console,A,A,298.0,37.0,5.0,96.0,31.0,980.0,34.0,6.0,97.0,26.0
console,A,A,718.0,9.0,7.0,40.0,27.0,874.0,18.0,9.0,74.0,34.0
console,A,B,1600.0,11.0,14.0,27.0,13.0,1491.0,31.0,6.0,95.0,30.0
console,A,A,635.0,39.0,6.0,62.0,23.0,1006.0,8.0,12.0,52.0,34.0
console,A,A,309.0,19.0,13.0,61.0,15.0,1783.0,11.0,10.0,62.0,25.0
console,A,A,690.0,16.0,9.0,65.0,34.0,1436.0,7.0,13.0,73.0,22.0
console,A,B,1918.0,39.0,10.0,40.0,15.0,1558.0,38.0,14.0,21.0,28.0
console,A,B,1048.0,7.0,8.0,94.0,17.0,1819.0,32.0,12.0,51.0,33.0
console,A,B,1040.0,14.0,11.0,70.0,22.0,681.0,33.0,6.0,82.0,16.0
console,A,B,1547.0,26.0,11.0,90.0,22.0,1272.0,32.0,14.0,98.0,35.0
console,A,A,1805.0,34.0,10.0,29.0,21.0,610.0,16.0,9.0,50.0,14.0
console,A,A,869.0,34.0,11.0,87.0,27.0,935.0,33.0,14.0,58.0,22.0
console,A,B,1880.0,40.0,9.0,50.0,16.0,1476.0,45.0,8.0,84.0,35.0
console,A,A,643.0,39.0,6.0,96.0,23.0,454.0,18.0,7.0,99.0,23.0
console,A,B,406.0,16.0,12.0,69.0,17.0,824.0,36.0,12.0,33.0,32.0
console,A,B,750.0,24.0,8.0,86.0,19.0,1166.0,26.0,10.0,76.0,33.0
console,A,B,1035.0,40.0,8.0,50.0,16.0,805.0,35.0,7.0,47.0,15.0
console,A,B,963.0,22.0,7.0,20.0,14.0,1543.0,31.0,14.0,28.0,35.0
console,A,A,1627.0,21.0,9.0,48.0,35.0,1274.0,10.0,7.0,48.0,24.0
console,A,A,1152.0,43.0,7.0,83.0,29.0,1318.0,36.0,13.0,84.0,27.0
console,A,A,361.0,9.0,5.0,23.0,16.0,937.0,24.0,10.0,63.0,28.0
console,A,B,899.0,40.0,13.0,33.0,29.0,1019.0,43.0,9.0,35.0,27.0
console,A,A,923.0,49.0,6.0,77.0,28.0,1705.0,33.0,5.0,81.0,24.0
console,A,A,324.0,48.0,5.0,28.0,23.0,1799.0,36.0,13.0,64.0,22.0
console,A,B,487.0,45.0,8.0,66.0,18.0,691.0,39.0,6.0,55.0,28.0
console,A,A,1332.0,27.0,6.0,94.0,35.0,1611.0,44.0,15.0,24.0,18.0
console,A,B,880.0,9.0,11.0,74.0,26.0,1764.0,31.0,11.0,80.0,31.0
console,A,B,1918.0,7.0,11.0,36.0,32.0,1678.0,39.0,4.0,32.0,16.0
console,A,A,1973.0,44.0,13.0,77.0,26.0,1567.0,25.0,14.0,76.0,21.0
console,A,A,678.0,32.0,9.0,42.0,15.0,1816.0,48.0,8.0,20.0,14.0
console,A,B,1383.0,33.0,12.0,79.0,27.0,1428.0,44.0,10.0,74.0,23.0
console,A,A,665.0,18.0,5.0,97.0,31.0,1081.0,42.0,15.0,20.0,29.0
console,A,A,947.0,26.0,5.0,39.0,29.0,1640.0,7.0,9.0,58.0,17.0
console,A,B,267.0,36.0,10.0,89.0,15.0,1395.0,25.0,6.0,52.0,19.0
console,A,B,628.0,16.0,13.0,21.0,18.0,432.0,41.0,14.0,45.0,22.0
console,A,A,987.0,21.0,6.0,38.0,33.0,588.0,44.0,13.0,92.0,26.0
stapler,A,A,179.0,44.0,5.0,2.0,8.0,209.0,78.0,9.0,6.0,3.0
stapler,A,A,470.0,31.0,6.0,7.0,1.0,380.0,99.0,2.0,8.0,4.0
stapler,A,B,187.0,10.0,4.0,6.0,3.0,348.0,32.0,4.0,5.0,7.0
stapler,A,A,351.0,16.0,4.0,7.0,3.0,230.0,90.0,7.0,5.0,8.0
stapler,A,B,369.0,58.0,7.0,2.0,6.0,188.0,55.0,2.0,2.0,7.0
stapler,A,A,143.0,64.0,2.0,1.0,8.0,386.0,78.0,6.0,1.0,7.0
stapler,A,B,213.0,57.0,8.0,4.0,2.0,300.0,26.0,7.0,6.0,8.0
stapler,A,A,253.0,15.0,6.0,5.0,3.0,475.0,84.0,7.0,2.0,5.0
stapler,A,B,423.0,28.0,7.0,7.0,2.0,450.0,56.0,5.0,6.0,7.0
stapler,A,B,155.0,84.0,4.0,9.0,9.0,375.0,41.0,7.0,2.0,9.0
stapler,A,B,132.0,26.0,7.0,4.0,6.0,220.0,51.0,2.0,4.0,6.0
stapler,A,B,230.0,71.0,3.0,6.0,3.0,402.0,36.0,8.0,5.0,5.0
stapler,A,A,456.0,16.0,10.0,1.0,2.0,102.0,55.0,6.0,9.0,6.0
stapler,A,A,112.0,31.0,1.0,4.0,6.0,248.0,40.0,5.0,2.0,6.0
stapler,A,B,196.0,57.0,4.0,8.0,5.0,84.0,44.0,7.0,3.0,7.0
stapler,A,B,176.0,93.0,5.0,10.0,3.0,187.0,50.0,3.0,4.0,4.0
stapler,A,B,402.0,36.0,8.0,8.0,4.0,149.0,62.0,9.0,2.0,9.0
stapler,A,A,277.0,51.0,3.0,10.0,3.0,150.0,84.0,2.0,7.0,1.0
stapler,A,A,277.0,13.0,7.0,5.0,3.0,144.0,23.0,10.0,6.0,1.0
stapler,A,A,125.0,28.0,7.0,3.0,1.0,493.0,60.0,8.0,1.0,2.0
stapler,A,B,318.0,57.0,9.0,10.0,1.0,263.0,13.0,6.0,10.0,4.0
stapler,A,B,183.0,55.0,7.0,9.0,2.0,131.0,45.0,3.0,8.0,4.0
stapler,A,B,186.0,39.0,4.0,10.0,7.0,259.0,12.0,6.0,3.0,8.0
stapler,A,A,413.0,10.0,1.0,9.0,6.0,131.0,26.0,7.0,7.0,4.0
stapler,A,A,125.0,27.0,7.0,2.0,5.0,390.0,76.0,7.0,1.0,4.0
stapler,A,A,231.0,67.0,2.0,6.0,10.0,485.0,49.0,5.0,3.0,5.0
stapler,A,A,380.0,45.0,4.0,7.0,8.0,50.0,90.0,6.0,8.0,8.0
stapler,A,A,393.0,21.0,2.0,6.0,3.0,52.0,59.0,8.0,3.0,10.0
stapler,A,B,106.0,95.0,8.0,4.0,6.0,286.0,44.0,8.0,7.0,8.0
stapler,A,A,203.0,88.0,2.0,4.0,7.0,267.0,18.0,8.0,8.0,7.0
stapler,A,B,136.0,83.0,7.0,9.0,6.0,274.0,52.0,7.0,4.0,3.0
stapler,A,A,260.0,20.0,3.0,8.0,1.0,423.0,71.0,9.0,7.0,6.0
stapler,A,A,132.0,23.0,9.0,8.0,3.0,483.0,70.0,8.0,8.0,4.0
stapler,A,B,230.0,34.0,2.0,6.0,4.0,420.0,38.0,2.0,1.0,5.0
stapler,A,B,490.0,90.0,7.0,8.0,1.0,399.0,63.0,3.0,1.0,7.0
stapler,A,B,81.0,55.0,1.0,7.0,1.0,480.0,79.0,1.0,1.0,10.0
stapler,A,B,422.0,80.0,5.0,8.0,8.0,421.0,35.0,2.0,5.0,6.0
stapler,A,A,459.0,58.0,3.0,1.0,3.0,476.0,10.0,7.0,9.0,5.0
stapler,A,B,440.0,66.0,5.0,4.0,2.0,145.0,16.0,7.0,7.0,1.0
stapler,A,A,242.0,14.0,6.0,4.0,6.0,121.0,92.0,7.0,8.0,9.0
stapler,A,A,246.0,15.0,6.0,6.0,8.0,302.0,57.0,3.0,3.0,2.0
stapler,A,A,205.0,76.0,2.0,5.0,6.0,91.0,20.0,10.0,8.0,2.0
stapler,A,A,493.0,50.0,3.0,9.0,5.0,157.0,57.0,10.0,3.0,6.0
stapler,A,A,290.0,12.0,2.0,4.0,8.0,365.0,19.0,7.0,8.0,3.0
stapler,A,A,279.0,61.0,6.0,3.0,7.0,303.0,97.0,3.0,3.0,2.0
stapler,A,B,349.0,47.0,6.0,7.0,2.0,337.0,20.0,7.0,9.0,3.0
stapler,A,A,315.0,23.0,8.0,5.0,3.0,203.0,74.0,8.0,4.0,7.0
stapler,A,B,222.0,68.0,6.0,3.0,2.0,55.0,94.0,3.0,7.0,9.0
stapler,A,B,225.0,80.0,3.0,7.0,6.0,288.0,83.0,2.0,5.0,7.0
stapler,A,A,358.0,20.0,4.0,1.0,5.0,66.0,92.0,7.0,9.0,2.0
jewelry_kit,A,A,8.0,119.0,12.0,4.7,83.0,15.0,205.0,20.0,5.5,92.0
jewelry_kit,A,A,6.0,399.0,5.0,4.8,91.0,6.0,208.0,16.0,4.0,66.0
jewelry_kit,A,B,4.0,91.0,5.0,3.6,55.0,6.0,208.0,22.0,5.2,92.0
jewelry_kit,B,B,14.0,186.0,7.0,4.7,80.0,5.0,218.0,6.0,5.5,31.0
jewelry_kit,A,A,8.0,369.0,5.0,4.3,34.0,14.0,82.0,17.0,4.7,25.0
jewelry_kit,A,A,13.0,472.0,11.0,5.9,57.0,11.0,235.0,8.0,3.1,66.0
jewelry_kit,A,A,8.0,257.0,13.0,5.5,19.0,13.0,275.0,11.0,4.2,79.0
jewelry_kit,A,B,10.0,231.0,9.0,4.4,59.0,8.0,229.0,14.0,4.5,71.0
jewelry_kit,A,A,6.0,212.0,9.0,3.2,79.0,7.0,98.0,22.0,3.8,14.0
jewelry_kit,A,A,11.0,461.0,13.0,3.3,74.0,7.0,394.0,20.0,3.0,36.0
jewelry_kit,A,A,13.0,413.0,9.0,5.6,33.0,10.0,279.0,9.0,4.5,23.0
jewelry_kit,A,A,7.0,498.0,12.0,5.2,32.0,9.0,305.0,6.0,5.0,49.0
jewelry_kit,A,B,12.0,90.0,9.0,3.5,31.0,13.0,410.0,9.0,3.9,26.0
jewelry_kit,A,A,14.0,62.0,17.0,5.9,33.0,12.0,204.0,11.0,4.0,19.0
jewelry_kit,A,B,8.0,56.0,21.0,5.4,90.0,7.0,290.0,5.0,3.4,100.0
jewelry_kit,A,B,6.0,382.0,21.0,3.8,82.0,12.0,435.0,8.0,4.6,96.0
jewelry_kit,A,B,14.0,188.0,5.0,3.1,24.0,8.0,378.0,22.0,3.9,61.0
jewelry_kit,A,A,9.0,455.0,9.0,4.9,65.0,13.0,401.0,20.0,3.4,56.0
jewelry_kit,A,A,6.0,260.0,6.0,5.5,31.0,10.0,362.0,19.0,4.7,13.0
jewelry_kit,A,A,7.0,449.0,16.0,5.9,44.0,10.0,83.0,20.0,5.7,72.0
jewelry_kit,A,B,4.0,124.0,15.0,5.9,21.0,7.0,398.0,14.0,5.9,29.0
jewelry_kit,A,B,11.0,440.0,13.0,5.5,28.0,4.0,253.0,19.0,5.4,89.0
jewelry_kit,A,A,13.0,408.0,22.0,4.3,79.0,12.0,101.0,12.0,3.5,83.0
jewelry_kit,A,B,15.0,144.0,16.0,3.0,51.0,7.0,339.0,12.0,3.5,29.0
jewelry_kit,B,B,13.0,190.0,22.0,3.8,93.0,4.0,222.0,22.0,3.7,84.0
jewelry_kit,A,A,3.0,322.0,18.0,3.2,88.0,14.0,348.0,14.0,5.1,43.0
jewelry_kit,A,B,7.0,61.0,12.0,4.9,57.0,4.0,213.0,16.0,6.0,77.0
jewelry_kit,A,A,12.0,402.0,24.0,5.5,98.0,5.0,307.0,22.0,4.7,37.0
jewelry_kit,A,A,4.0,467.0,19.0,4.2,88.0,8.0,265.0,18.0,3.0,9.0
jewelry_kit,A,B,9.0,201.0,20.0,5.7,4.0,11.0,442.0,10.0,4.4,61.0
jewelry_kit,A,B,15.0,332.0,13.0,5.1,5.0,5.0,170.0,11.0,3.8,77.0
jewelry_kit,A,A,12.0,445.0,8.0,3.4,90.0,14.0,191.0,6.0,4.6,56.0
jewelry_kit,A,A,7.0,481.0,16.0,5.1,73.0,8.0,105.0,5.0,3.2,46.0
jewelry_kit,A,A,14.0,52.0,15.0,4.7,50.0,10.0,100.0,14.0,3.0,69.0
jewelry_kit,A,A,6.0,287.0,13.0,5.1,58.0,5.0,122.0,16.0,4.7,62.0
jewelry_kit,A,A,13.0,426.0,13.0,3.7,32.0,14.0,79.0,22.0,4.5,45.0
jewelry_kit,A,B,9.0,233.0,16.0,4.1,26.0,5.0,199.0,20.0,4.4,11.0
jewelry_kit,A,B,11.0,408.0,7.0,4.5,69.0,3.0,420.0,9.0,4.1,92.0
jewelry_kit,A,A,5.0,200.0,23.0,3.6,53.0,12.0,415.0,9.0,3.3,51.0
jewelry_kit,A,A,4.0,168.0,14.0,3.5,78.0,14.0,132.0,19.0,5.4,33.0
jewelry_kit,A,A,6.0,328.0,4.0,3.6,8.0,14.0,181.0,18.0,4.0,14.0
jewelry_kit,A,B,11.0,274.0,4.0,4.1,77.0,9.0,316.0,7.0,5.4,72.0
jewelry_kit,A,B,7.0,201.0,21.0,3.7,100.0,5.0,178.0,17.0,4.7,81.0
jewelry_kit,A,B,4.0,365.0,21.0,3.9,20.0,5.0,134.0,19.0,4.5,76.0
jewelry_kit,A,A,3.0,313.0,6.0,4.5,9.0,13.0,434.0,20.0,4.4,63.0
jewelry_kit,A,B,7.0,192.0,19.0,3.7,79.0,5.0,245.0,9.0,3.6,58.0
jewelry_kit,A,B,4.0,105.0,21.0,3.3,79.0,14.0,139.0,23.0,5.7,73.0
jewelry_kit,A,A,4.0,192.0,24.0,5.2,65.0,12.0,127.0,20.0,4.5,41.0
jewelry_kit,A,B,15.0,494.0,8.0,4.5,50.0,10.0,295.0,14.0,5.4,62.0
jewelry_kit,A,B,5.0,280.0,24.0,3.0,54.0,7.0,78.0,15.0,5.7,89.0
antenna,A,A,82.0,37.0,91.0,53.0,29.0,52.0,90.0,57.0,60.0,30.0
antenna,A,A,132.0,49.0,71.0,115.0,29.0,91.0,89.0,68.0,105.0,21.0
antenna,A,B,136.0,48.0,98.0,105.0,19.0,48.0,84.0,47.0,82.0,16.0
antenna,A,A,90.0,76.0,43.0,61.0,18.0,127.0,77.0,56.0,88.0,12.0
antenna,A,A,32.0,75.0,69.0,62.0,17.0,98.0,94.0,55.0,40.0,29.0
antenna,A,A,35.0,38.0,44.0,37.0,32.0,49.0,94.0,58.0,61.0,32.0
antenna,A,A,117.0,30.0,70.0,43.0,33.0,46.0,96.0,83.0,59.0,34.0
antenna,A,A,34.0,49.0,99.0,34.0,31.0,64.0,52.0,88.0,91.0,33.0
antenna,A,B,118.0,97.0,61.0,74.0,29.0,54.0,24.0,95.0,118.0,18.0
antenna,A,A,56.0,84.0,46.0,44.0,17.0,68.0,22.0,50.0,85.0,19.0
antenna,A,A,36.0,34.0,91.0,73.0,27.0,148.0,68.0,50.0,69.0,29.0
antenna,A,B,118.0,47.0,41.0,62.0,28.0,32.0,45.0,53.0,70.0,37.0
antenna,A,B,32.0,43.0,41.0,117.0,14.0,61.0,87.0,85.0,84.0,34.0
antenna,A,B,31.0,71.0,66.0,117.0,13.0,118.0,58.0,79.0,44.0,29.0
antenna,A,B,65.0,83.0,98.0,67.0,27.0,48.0,81.0,75.0,44.0,22.0
antenna,A,B,34.0,43.0,41.0,119.0,18.0,83.0,30.0,42.0,42.0,40.0
antenna,A,B,67.0,78.0,57.0,100.0,19.0,146.0,68.0,57.0,54.0,13.0
antenna,A,B,56.0,75.0,95.0,84.0,38.0,55.0,69.0,76.0,55.0,17.0
antenna,A,B,62.0,21.0,82.0,113.0,16.0,141.0,69.0,80.0,39.0,25.0
antenna,A,A,41.0,75.0,72.0,78.0,18.0,88.0,77.0,93.0,114.0,31.0
antenna,A,B,107.0,41.0,63.0,78.0,13.0,28.0,87.0,61.0,62.0,33.0
antenna,A,A,113.0,38.0,74.0,83.0,23.0,142.0,43.0,78.0,115.0,14.0
antenna,A,B,91.0,53.0,67.0,119.0,30.0,48.0,96.0,93.0,37.0,34.0
antenna,A,B,86.0,23.0,91.0,119.0,37.0,89.0,23.0,70.0,78.0,28.0
antenna,A,B,109.0,98.0,73.0,96.0,27.0,140.0,35.0,90.0,44.0,38.0
antenna,A,B,64.0,47.0,71.0,88.0,26.0,149.0,41.0,59.0,63.0,35.0
antenna,A,A,36.0,50.0,66.0,38.0,17.0,107.0,64.0,63.0,70.0,29.0
antenna,A,B,124.0,43.0,47.0,106.0,13.0,79.0,31.0,96.0,107.0,19.0
antenna,A,A,105.0,53.0,46.0,43.0,31.0,50.0,43.0,68.0,75.0,23.0
antenna,A,B,132.0,43.0,62.0,43.0,16.0,103.0,45.0,62.0,35.0,16.0
antenna,A,B,102.0,97.0,78.0,67.0,37.0,66.0,90.0,43.0,77.0,38.0
antenna,A,B,72.0,60.0,63.0,39.0,25.0,76.0,84.0,51.0,35.0,37.0
antenna,A,A,41.0,93.0,74.0,78.0,15.0,83.0,69.0,41.0,98.0,28.0
antenna,A,B,130.0,57.0,94.0,100.0,20.0,132.0,44.0,65.0,50.0,23.0
antenna,A,A,28.0,64.0,51.0,36.0,31.0,96.0,62.0,51.0,108.0,11.0
antenna,A,A,37.0,52.0,55.0,66.0,38.0,143.0,38.0,53.0,61.0,19.0
antenna,A,A,37.0,75.0,46.0,67.0,13.0,129.0,47.0,47.0,95.0,17.0
antenna,A,B,60.0,50.0,57.0,73.0,14.0,60.0,67.0,67.0,39.0,28.0
antenna,A,A,108.0,70.0,65.0,78.0,20.0,137.0,57.0,83.0,92.0,23.0
antenna,A,A,45.0,51.0,83.0,63.0,14.0,80.0,78.0,97.0,99.0,15.0
antenna,A,A,55.0,73.0,57.0,60.0,36.0,147.0,89.0,86.0,78.0,17.0
antenna,A,A,71.0,42.0,74.0,48.0,37.0,72.0,60.0,97.0,91.0,31.0
antenna,A,A,30.0,94.0,68.0,32.0,23.0,148.0,51.0,74.0,68.0,39.0
antenna,A,A,121.0,62.0,54.0,48.0,18.0,139.0,45.0,87.0,110.0,30.0
antenna,A,B,86.0,85.0,96.0,89.0,31.0,128.0,23.0,61.0,99.0,24.0
antenna,A,B,88.0,41.0,89.0,98.0,12.0,60.0,53.0,67.0,100.0,34.0
antenna,A,A,126.0,32.0,52.0,59.0,33.0,37.0,93.0,46.0,48.0,20.0
antenna,A,A,145.0,43.0,53.0,45.0,30.0,28.0,31.0,96.0,88.0,23.0
antenna,A,B,116.0,92.0,44.0,104.0,12.0,139.0,66.0,97.0,119.0,21.0
antenna,A,B,38.0,38.0,80.0,101.0,40.0,44.0,25.0,69.0,80.0,34.0
house,A,A,0.9,1394.0,66.0,4.9,82.0,1.4,1574.0,49.0,0.7,55.0
house,A,B,1.7,3461.0,38.0,1.5,96.0,1.4,2605.0,67.0,0.3,75.0
house,A,B,1.2,3318.0,17.0,2.5,19.0,1.6,1581.0,16.0,1.1,47.0
house,A,A,0.6,2111.0,90.0,1.7,3.0,0.4,3763.0,1.0,0.8,7.0
house,A,A,1.2,3190.0,76.0,1.4,36.0,1.9,3186.0,60.0,0.3,34.0
house,A,A,0.1,1294.0,35.0,0.8,46.0,1.4,1350.0,57.0,0.2,23.0
house,A,A,0.3,2978.0,54.0,4.5,56.0,1.4,3831.0,86.0,4.3,62.0
house,A,A,1.2,3550.0,70.0,1.1,55.0,1.9,3259.0,9.0,3.3,88.0
house,A,B,0.8,2340.0,18.0,4.8,72.0,0.5,2210.0,59.0,3.0,23.0
house,A,A,1.1,2840.0,84.0,2.3,89.0,0.3,3479.0,45.0,3.3,49.0
house,A,A,1.5,1452.0,52.0,3.0,12.0,1.0,3265.0,3.0,4.5,74.0
house,A,A,0.2,3899.0,13.0,0.8,89.0,1.9,2446.0,32.0,1.6,28.0
house,A,A,1.6,2096.0,35.0,4.4,66.0,1.4,2746.0,39.0,4.8,17.0
house,A,A,0.8,3766.0,0.0,3.5,47.0,1.6,3825.0,9.0,0.9,86.0
house,A,B,1.2,1089.0,12.0,0.3,27.0,1.5,1415.0,75.0,2.2,65.0
house,A,B,1.5,3361.0,87.0,4.5,68.0,1.9,2355.0,54.0,0.6,80.0
house,A,A,0.5,2162.0,52.0,0.4,73.0,0.7,3596.0,87.0,0.6,4.0
house,A,A,1.3,3654.0,82.0,1.8,80.0,0.3,3253.0,12.0,1.5,34.0
house,A,B,1.2,3496.0,13.0,0.9,6.0,0.6,2300.0,97.0,2.7,26.0
house,A,B,0.9,3066.0,77.0,2.6,18.0,1.1,3403.0,89.0,0.6,37.0
house,A,B,0.2,3869.0,2.0,4.1,63.0,1.9,1218.0,60.0,1.2,64.0
house,A,B,0.7,1046.0,3.0,0.4,51.0,0.3,1583.0,62.0,1.3,9.0
house,A,B,1.7,2322.0,48.0,2.0,70.0,0.9,3098.0,80.0,0.4,54.0
house,A,B,1.7,3908.0,27.0,0.3,37.0,1.0,1774.0,9.0,3.7,5.0
house,A,A,1.0,1313.0,99.0,3.1,62.0,0.8,1493.0,76.0,0.6,27.0
house,A,B,1.7,2720.0,36.0,1.1,23.0,1.8,1990.0,41.0,4.6,83.0
house,A,A,0.6,1647.0,11.0,0.8,12.0,1.7,2806.0,51.0,2.7,35.0
house,A,A,0.2,1808.0,9.0,2.5,71.0,1.8,3061.0,59.0,2.8,62.0
house,A,B,1.9,3616.0,11.0,2.1,76.0,0.7,4000.0,84.0,0.2,88.0
house,A,A,1.0,1012.0,66.0,1.5,86.0,0.9,3527.0,58.0,2.7,81.0
house,A,B,1.8,2804.0,9.0,4.7,27.0,1.1,2579.0,4.0,4.9,11.0
house,A,B,1.8,3293.0,66.0,4.2,61.0,0.2,2258.0,56.0,3.0,78.0
house,A,B,1.9,3267.0,76.0,4.9,16.0,0.1,1857.0,21.0,2.4,4.0
house,A,A,1.1,1743.0,25.0,1.9,66.0,1.2,2984.0,22.0,1.5,58.0
house,A,B,0.6,3506.0,0.0,2.7,37.0,0.1,2215.0,40.0,4.6,17.0
house,A,A,0.8,1660.0,57.0,3.3,67.0,1.7,2250.0,49.0,4.5,72.0
house,A,A,0.8,1831.0,79.0,1.2,34.0,1.1,2819.0,93.0,1.3,6.0
house,A,B,1.3,2721.0,2.0,2.5,46.0,1.1,1853.0,51.0,4.4,58.0
house,A,A,1.1,1703.0,36.0,1.2,28.0,1.6,2955.0,80.0,3.2,26.0
house,A,B,1.3,1885.0,43.0,2.0,72.0,0.2,2331.0,70.0,4.9,63.0
house,A,B,0.6,2480.0,26.0,1.6,68.0,0.7,3630.0,87.0,0.9,66.0
house,A,A,0.2,1046.0,87.0,3.3,30.0,0.2,3295.0,75.0,4.2,13.0
house,A,B,0.4,3856.0,47.0,3.4,73.0,1.9,1629.0,95.0,1.5,80.0
house,A,A,0.2,3156.0,23.0,4.0,52.0,1.6,2276.0,44.0,1.1,7.0
house,A,B,0.5,3746.0,1.0,3.4,29.0,1.3,1572.0,47.0,2.2,99.0
house,A,B,1.6,3940.0,21.0,0.5,41.0,1.8,3428.0,43.0,2.6,32.0
house,A,B,1.6,1346.0,21.0,3.0,95.0,0.1,1252.0,92.0,2.5,7.0
house,A,A,1.1,1479.0,68.0,1.8,92.0,0.6,2769.0,39.0,2.6,42.0
house,A,B,1.5,1993.0,4.0,2.0,3.0,0.7,3434.0,74.0,1.6,42.0
house,A,A,0.9,1555.0,64.0,4.7,36.0,1.9,3547.0,41.0,4.8,9.0
electric_grill,A,B,446.0,431.0,9.0,1717.0,3.0,214.0,407.0,8.0,2163.0,6.0
electric_grill,A,B,208.0,531.0,8.0,1333.0,4.0,443.0,417.0,19.0,2295.0,9.0
electric_grill,A,B,111.0,427.0,12.0,2085.0,4.0,122.0,404.0,7.0,2362.0,9.0
electric_grill,A,B,404.0,548.0,9.0,1398.0,4.0,220.0,431.0,6.0,1553.0,8.0
electric_grill,A,A,312.0,479.0,11.0,2093.0,7.0,116.0,472.0,18.0,1591.0,7.0
electric_grill,A,A,117.0,400.0,16.0,1460.0,4.0,234.0,582.0,20.0,2060.0,5.0
electric_grill,A,B,379.0,521.0,11.0,1852.0,7.0,164.0,409.0,10.0,2350.0,3.0
electric_grill,A,B,421.0,420.0,20.0,1944.0,7.0,181.0,565.0,8.0,1250.0,8.0
electric_grill,A,B,116.0,443.0,13.0,1745.0,3.0,171.0,539.0,15.0,1684.0,6.0
electric_grill,A,A,256.0,596.0,13.0,2363.0,10.0,366.0,545.0,17.0,1656.0,4.0
electric_grill,A,B,285.0,451.0,14.0,1516.0,5.0,368.0,425.0,17.0,1953.0,8.0
electric_grill,A,B,315.0,478.0,8.0,2137.0,6.0,407.0,524.0,8.0,2197.0,9.0
electric_grill,A,B,172.0,585.0,19.0,1995.0,4.0,177.0,468.0,17.0,1510.0,6.0
electric_grill,A,B,385.0,423.0,10.0,1517.0,4.0,348.0,526.0,19.0,2358.0,5.0
electric_grill,A,A,129.0,529.0,10.0,1260.0,8.0,249.0,566.0,7.0,2032.0,3.0
electric_grill,A,A,306.0,515.0,17.0,1666.0,9.0,236.0,574.0,20.0,1380.0,9.0
electric_grill,A,A,419.0,474.0,9.0,2225.0,5.0,149.0,557.0,6.0,1451.0,8.0
electric_grill,A,A,461.0,582.0,14.0,1294.0,10.0,314.0,520.0,9.0,1471.0,4.0
electric_grill,A,A,427.0,498.0,10.0,2391.0,8.0,236.0,579.0,16.0,1549.0,7.0
electric_grill,A,B,179.0,563.0,8.0,1513.0,7.0,196.0,409.0,16.0,2101.0,6.0
electric_grill,A,A,171.0,584.0,8.0,2092.0,9.0,243.0,581.0,10.0,1456.0,7.0
electric_grill,A,A,145.0,407.0,14.0,1917.0,8.0,362.0,424.0,12.0,2167.0,5.0
electric_grill,A,B,344.0,522.0,17.0,1293.0,6.0,372.0,531.0,16.0,1849.0,3.0
electric_grill,A,A,420.0,549.0,9.0,1406.0,9.0,247.0,504.0,9.0,1524.0,4.0
electric_grill,A,B,319.0,561.0,9.0,1246.0,9.0,451.0,537.0,8.0,2022.0,6.0
electric_grill,A,A,218.0,440.0,7.0,1242.0,5.0,456.0,490.0,15.0,1426.0,5.0
electric_grill,A,A,251.0,444.0,13.0,1649.0,10.0,305.0,413.0,16.0,1753.0,5.0
electric_grill,A,A,288.0,465.0,18.0,2121.0,9.0,464.0,482.0,12.0,1542.0,9.0
electric_grill,A,A,363.0,544.0,17.0,2093.0,7.0,234.0,506.0,13.0,2022.0,4.0
electric_grill,A,A,427.0,480.0,16.0,2175.0,6.0,342.0,483.0,12.0,1245.0,8.0
electric_grill,B,B,353.0,433.0,18.0,2194.0,5.0,407.0,419.0,10.0,2023.0,5.0
electric_grill,A,A,359.0,460.0,12.0,1431.0,5.0,483.0,514.0,16.0,2209.0,3.0
electric_grill,A,B,371.0,424.0,18.0,1719.0,9.0,194.0,423.0,15.0,1420.0,10.0
electric_grill,A,A,390.0,419.0,16.0,1881.0,9.0,139.0,568.0,20.0,2230.0,5.0
electric_grill,A,B,195.0,585.0,12.0,2007.0,6.0,282.0,497.0,17.0,2231.0,6.0
electric_grill,A,B,147.0,511.0,9.0,2031.0,5.0,108.0,587.0,6.0,1745.0,9.0
electric_grill,A,A,404.0,503.0,20.0,2379.0,5.0,377.0,600.0,18.0,1284.0,4.0
